"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.22,23.30,0.33,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.85,0.52,3.10,10.00,6.25,3.28,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,1.36,10.39,26.08,2.52,0.00,3.20,15.46,1.00,14.49,0.97,0.60,4.00,4.00,4.50,1.15,7.39,6.60,6.00,2.50,10.70,0.00,5.60,2.30,9.63,11.93,18.00,0.03,0.63,5.00,9.31,1.54,2.00,0.72,44.01,9.21,0.30,1.16,0.00,9.63,11.00,7.60,17.69,0.00,0.37,5.95
2.00,1.87,23.51,1.93,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,2.90,5.80,3.10,10.00,6.13,2.48,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,6.50,10.14,25.84,2.52,0.00,3.20,15.46,19.00,14.49,4.56,0.60,4.00,4.00,4.50,1.15,8.01,6.60,6.00,2.50,10.70,0.00,5.60,2.30,10.16,12.24,18.00,0.06,0.63,5.00,3.59,1.17,1.95,13.68,43.91,9.83,0.30,1.16,3.87,61.15,11.00,41.10,17.69,0.02,0.75,39.20
3.00,3.12,23.52,3.78,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,6.75,11.80,3.10,10.00,6.72,2.58,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,10.21,9.97,25.53,2.52,0.00,3.20,15.46,48.00,14.49,12.02,0.60,4.00,4.00,4.50,1.15,8.62,6.60,6.00,2.50,10.70,0.00,5.60,2.30,10.64,12.55,18.00,0.08,0.63,5.00,3.97,1.40,1.55,34.56,43.75,10.46,0.40,1.16,12.65,128.92,11.00,96.70,17.69,0.06,7.66,72.33
4.00,6.28,23.00,6.49,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,9.09,14.22,3.10,10.00,6.52,2.68,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,11.44,9.81,25.80,2.52,0.00,3.20,15.46,83.00,14.49,19.40,0.60,4.00,4.00,4.50,1.15,9.23,6.60,6.00,2.50,10.70,0.00,5.60,2.30,11.12,12.85,18.00,0.12,0.63,7.00,4.25,1.53,1.87,59.76,44.15,11.08,0.40,1.16,25.64,174.30,11.00,141.40,17.69,0.11,14.58,90.01
5.00,7.34,22.74,8.12,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,10.37,14.85,3.10,10.00,7.33,3.38,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,11.92,9.71,25.22,2.52,0.00,3.20,15.46,106.00,14.49,24.32,0.60,4.00,4.00,4.50,1.15,12.85,6.60,6.00,2.50,10.70,0.00,5.60,2.30,11.63,13.21,18.00,0.55,0.63,7.00,4.23,1.76,1.64,76.32,44.16,11.71,0.40,1.12,37.33,190.16,11.00,158.70,17.69,0.16,24.50,89.73
6.00,10.04,22.70,10.31,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,10.81,15.18,3.10,10.00,7.28,4.17,2.60,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.18,9.69,24.97,2.52,0.00,3.20,15.46,117.00,14.49,27.47,0.60,4.00,4.00,4.50,1.15,13.46,6.60,6.00,2.50,10.70,0.00,5.60,2.30,12.13,13.56,18.00,0.75,0.63,7.00,4.11,1.89,1.86,84.24,44.82,12.33,0.40,1.12,46.28,196.82,11.00,162.00,17.69,0.22,34.42,88.57
7.00,10.85,22.71,11.52,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,12.20,15.31,3.10,10.00,6.91,4.97,3.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.30,9.68,26.83,2.52,0.00,3.20,15.46,120.00,14.49,28.02,0.60,4.00,4.00,4.50,1.15,14.07,6.60,6.00,2.50,10.70,0.00,5.60,2.30,12.62,13.91,18.00,0.93,0.63,8.00,4.79,2.12,2.25,86.40,45.89,13.96,0.30,1.08,52.69,201.06,11.00,162.90,17.69,0.27,36.20,86.29
8.00,12.84,22.44,12.99,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,12.21,15.36,3.10,10.00,6.57,5.87,3.10,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.43,9.68,27.23,2.52,0.00,3.20,15.46,119.00,14.49,28.33,0.60,4.00,4.00,4.50,1.15,11.69,6.60,6.00,2.50,10.70,0.00,5.60,2.30,13.11,14.26,18.00,1.05,0.63,11.37,15.40,2.35,2.90,85.68,46.94,17.58,0.20,1.12,57.83,203.72,11.00,162.30,17.69,0.31,37.99,86.06
9.00,13.34,22.88,13.78,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,12.20,15.41,3.10,10.00,5.97,12.17,3.60,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.55,10.37,29.02,2.52,0.00,3.20,15.46,117.00,14.49,28.34,0.60,4.00,4.00,4.50,1.15,15.30,6.60,6.00,2.50,10.70,0.00,5.60,2.30,13.68,14.59,18.00,1.14,0.63,12.80,19.60,3.08,2.84,84.24,47.60,23.21,0.20,1.12,61.64,205.19,11.00,161.10,17.69,0.33,38.18,85.99
10.00,14.51,22.71,14.65,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,12.98,15.44,3.10,10.00,6.73,18.47,3.80,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.57,11.04,31.39,2.52,0.00,3.20,15.46,116.00,14.49,28.29,0.60,4.00,4.00,4.50,1.15,25.91,6.60,6.00,2.50,10.70,0.00,5.60,2.30,14.24,14.92,18.00,1.16,0.63,20.40,23.80,3.70,3.55,83.52,52.06,31.83,0.10,1.08,64.33,206.17,11.00,160.10,17.69,0.34,38.37,85.21
11.00,14.71,22.49,14.94,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,13.14,15.47,3.10,10.00,8.52,24.97,3.80,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.57,11.80,33.55,2.52,0.00,3.20,15.46,115.00,14.49,28.28,0.60,4.00,4.00,4.50,1.15,31.52,6.60,6.00,2.50,10.70,0.00,5.60,2.30,14.72,15.26,18.00,1.15,0.63,25.21,38.31,4.53,4.84,82.80,55.42,41.46,0.10,1.04,66.01,207.24,11.00,159.50,17.69,0.35,39.31,84.44
12.00,14.98,22.44,15.03,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,13.13,15.52,3.10,10.00,9.28,31.47,3.80,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.57,12.52,35.15,2.52,0.00,3.20,15.46,114.00,14.49,28.57,0.60,4.00,4.00,4.50,1.15,35.14,6.60,6.00,2.50,10.70,0.00,5.60,2.30,15.19,15.61,18.00,1.17,0.63,39.90,52.89,5.36,5.62,82.08,58.42,51.08,0.10,1.08,66.79,207.95,11.00,159.30,17.69,0.37,40.25,84.12
13.00,14.87,22.67,14.90,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,12.80,15.57,3.10,10.00,12.90,39.27,3.80,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.60,13.09,37.26,2.52,0.00,3.20,15.46,114.00,14.49,28.58,0.60,4.00,4.00,4.50,1.15,43.75,6.60,6.00,2.50,10.70,8.78,5.60,2.30,15.59,15.93,18.00,1.16,0.63,55.87,59.47,6.49,6.83,82.08,60.39,60.71,0.10,1.08,66.75,208.83,11.00,159.80,17.69,0.37,39.52,84.12
14.00,14.22,22.23,14.34,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,12.71,15.61,3.10,10.00,13.79,47.17,3.80,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.66,13.65,41.16,2.52,0.00,3.20,15.46,115.00,14.49,28.45,0.60,4.00,4.00,4.50,1.15,51.37,6.60,6.00,2.50,10.70,8.78,5.60,2.30,15.99,16.24,18.00,1.16,0.63,62.65,66.15,7.62,7.77,82.80,63.91,70.33,0.10,1.04,65.54,209.79,11.00,160.70,17.69,0.38,38.79,85.04
15.00,13.81,22.13,13.69,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,12.45,15.64,3.10,10.00,15.51,52.17,3.80,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.70,13.72,41.21,2.52,0.00,3.20,15.46,116.00,14.49,28.40,0.60,4.00,4.00,4.50,1.15,59.98,6.60,6.00,2.50,10.70,8.78,5.60,2.30,16.48,16.54,18.00,1.16,0.63,66.63,70.63,8.35,8.89,83.52,68.01,78.96,0.00,1.04,63.11,210.28,11.00,161.80,17.69,0.38,38.25,86.45
16.00,12.28,21.83,12.34,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,12.09,15.69,3.10,10.00,16.92,57.17,3.70,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.70,13.77,41.94,2.52,0.00,3.20,15.46,116.00,14.49,28.59,0.60,4.00,4.00,4.50,1.15,68.59,6.60,6.00,2.50,10.70,8.78,5.60,2.30,16.97,16.83,18.00,0.98,0.63,70.71,75.11,9.08,9.38,83.52,71.69,86.58,0.00,1.04,59.20,211.50,11.00,162.70,17.69,0.38,37.72,87.37
17.00,11.56,21.69,11.35,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,10.43,15.66,3.10,10.00,18.04,61.60,3.70,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.62,13.93,42.72,2.52,27.00,3.20,15.46,118.00,14.49,28.74,0.60,4.00,4.00,4.50,1.15,76.00,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.19,17.02,18.00,0.95,0.63,74.10,79.90,9.70,9.86,84.96,73.02,93.00,0.00,1.04,53.92,210.94,11.00,162.70,17.69,0.38,38.19,85.95
18.00,9.21,21.47,9.37,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,9.89,15.46,3.10,10.00,18.14,66.00,0.60,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,12.44,14.11,41.52,2.52,27.00,3.20,15.46,120.00,14.49,28.71,0.60,4.00,4.00,4.50,1.15,82.00,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.06,17.02,18.00,0.89,0.63,77.70,85.20,10.40,9.99,86.40,72.52,99.00,0.00,1.04,47.33,208.90,11.00,160.90,17.69,0.38,38.66,81.41
19.00,8.21,21.34,7.89,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,8.29,14.93,3.10,10.00,18.29,69.20,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,11.83,14.26,40.24,2.52,27.00,3.20,15.46,113.00,14.49,25.50,0.60,4.00,4.00,4.50,1.15,87.00,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.04,17.02,18.00,0.75,0.63,81.30,89.80,11.00,10.04,81.36,72.63,103.00,0.00,1.04,38.84,202.00,11.00,153.10,17.69,0.35,33.53,75.09
20.00,5.24,21.39,5.36,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,6.73,13.79,3.10,10.00,18.37,72.40,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,10.60,14.40,40.55,2.52,27.00,3.20,15.46,96.00,14.49,19.77,0.60,4.00,4.00,4.50,1.15,90.00,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.03,17.02,18.00,0.54,0.63,84.90,94.30,11.60,10.35,69.12,73.59,103.00,0.00,1.08,27.58,170.32,11.00,121.80,17.69,0.29,28.40,46.06
21.00,3.98,21.11,3.47,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,2.78,9.29,3.10,10.00,16.29,72.60,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,5.27,14.36,39.99,2.52,27.00,3.20,15.46,67.00,14.49,12.31,0.60,4.00,4.00,4.50,1.15,94.00,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.14,16.90,18.00,0.46,0.63,83.00,91.20,11.10,9.84,48.24,72.88,103.00,0.00,1.16,15.59,86.79,11.00,69.30,17.69,0.22,21.25,16.21
22.00,0.95,21.18,1.02,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.61,2.37,3.10,10.00,15.54,72.80,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.70,14.35,40.41,2.52,27.00,3.20,15.46,29.00,14.49,5.85,0.60,4.00,4.00,4.50,1.15,98.00,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.26,16.78,18.00,0.32,0.63,81.20,88.10,10.60,9.74,20.88,72.09,101.00,0.00,1.16,5.93,22.22,11.00,22.80,17.69,0.14,14.11,1.37
23.00,0.42,20.88,0.24,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.02,0.05,3.10,10.00,18.94,69.60,0.00,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.01,14.37,42.39,2.52,27.00,3.20,15.46,3.00,14.49,2.28,0.60,4.00,4.00,4.50,1.15,98.00,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.25,16.68,18.00,0.11,0.63,78.50,85.30,9.90,9.50,2.16,70.94,96.00,0.00,1.24,1.31,0.34,11.00,1.90,17.69,0.05,7.38,0.00
24.00,0.00,20.85,0.00,14.00,4.50,7.50,3.60,7.40,1.50,0.00,3.50,18.00,0.00,0.00,3.10,10.00,18.55,66.30,6.30,9.50,15.46,2.50,17.39,8.50,3.50,5.00,1.40,0.00,14.43,43.64,2.52,27.00,3.20,15.46,0.00,14.49,0.19,0.60,4.00,4.00,4.50,1.15,94.00,6.60,6.00,2.50,10.70,8.78,5.60,2.30,17.23,16.59,18.00,0.05,0.63,75.80,82.50,9.30,9.09,0.00,70.73,87.00,0.00,1.28,0.00,0.00,11.00,0.00,17.69,0.02,0.65,0.00
