"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","SANTA ROSA 1","SANTA ROSA 2","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CS INTIPAMPA EXP","CTCASAGRANDE"
1.00,0.00,19.73,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,14.13,27.69,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.00,20.46,61.03,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,51.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,0.64,0.85,18.90,0.00,0.00,0.00,1.00,47.25,64.37,1.07,1.40,0.00,83.39,34.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
2.00,0.00,19.73,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,14.13,27.69,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.00,19.95,59.45,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,51.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,0.64,0.85,18.90,0.00,0.00,0.00,1.00,47.25,64.37,1.07,1.40,0.00,83.01,37.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
3.00,0.00,19.92,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,15.05,25.23,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.00,19.65,58.14,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,52.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,0.68,0.90,18.90,0.00,0.00,0.00,1.00,45.33,62.73,1.01,1.26,0.00,82.92,38.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
4.00,0.00,20.19,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,15.49,23.15,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.00,19.56,57.11,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,52.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,0.76,0.96,18.90,0.00,0.00,0.00,1.00,44.67,66.50,1.07,1.39,0.00,82.83,38.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
5.00,0.00,20.42,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,16.13,21.30,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.00,19.42,56.21,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,52.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,0.85,1.04,18.90,0.00,0.00,0.00,1.00,44.26,69.55,1.12,1.53,0.00,82.89,38.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
6.00,0.00,20.51,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,17.39,20.08,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.00,19.22,55.44,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,52.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,0.94,1.19,18.90,0.00,0.00,0.00,1.00,44.61,70.47,1.17,1.69,0.00,82.96,38.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
7.00,0.00,20.43,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,18.53,18.98,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.00,19.15,55.14,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,51.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,1.02,1.31,18.90,0.00,0.00,0.00,1.00,45.20,70.84,1.19,1.78,0.00,83.45,38.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
8.00,0.00,20.40,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,19.33,18.24,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.00,19.22,55.31,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,49.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,1.06,1.29,18.90,0.00,0.00,0.00,1.00,46.52,69.57,1.11,1.68,0.00,83.94,39.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
9.00,0.00,20.30,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,19.89,17.43,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.00,19.46,56.57,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,50.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,1.19,1.49,18.90,0.00,0.00,0.00,1.00,47.80,68.73,1.07,1.61,0.00,84.88,40.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
10.00,0.00,20.25,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.00,0.00,11.22,0.00,0.00,19.71,16.46,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.00,19.88,58.90,2.20,27.00,5.00,18.05,0.00,17.95,0.00,0.60,19.51,19.51,19.51,1.20,53.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,1.62,2.33,18.90,0.00,0.00,0.00,1.00,48.99,69.21,1.16,1.63,0.00,85.83,41.00,0.00,2.00,0.00,0.00,11.00,0.00,0.00,23.00
11.00,0.05,20.40,0.00,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.18,0.12,11.22,0.00,0.00,19.38,15.63,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.05,20.29,60.76,2.20,27.00,5.00,18.05,5.01,17.95,1.63,0.60,19.51,19.51,19.51,1.20,56.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,2.05,3.13,18.90,0.00,0.00,0.00,1.00,50.02,69.82,1.22,1.67,5.01,86.84,41.00,0.00,2.00,1.77,6.69,11.00,5.63,0.00,23.00
12.00,0.47,20.32,0.07,14.00,2.90,7.90,5.80,9.50,1.40,0.40,3.00,0.00,0.52,0.91,11.22,0.00,0.00,18.59,15.24,0.00,0.00,4.80,3.60,17.56,13.46,11.71,15.61,1.40,0.63,20.71,62.15,2.20,27.00,5.00,18.05,33.52,17.95,8.86,0.60,19.51,19.51,19.51,1.20,59.00,9.50,19.51,6.00,10.80,8.11,5.80,2.40,2.51,3.86,18.90,0.00,0.00,0.00,1.00,50.54,70.78,1.19,1.78,30.66,87.86,39.00,0.00,2.00,12.61,64.36,11.00,34.30,1.34,23.00
