"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXPANSION"
1.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.30,0.40,3.60,0.00,0.00,0.00,5.00,9.60,9.61,11.44,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,20.68,60.72,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,84.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,10.16,11.93,18.96,0.00,1.15,75.21,73.71,5.45,5.58,0.00,82.22,86.00,0.00,1.76,0.00,0.00,11.00,0.00,16.94,0.00,0.00,0.00
2.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.30,0.40,3.60,0.00,0.00,0.00,5.00,9.60,9.91,9.39,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,20.17,58.14,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,84.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,10.05,11.83,18.96,0.00,1.14,74.90,73.65,5.33,5.53,0.00,82.70,86.00,0.00,1.76,0.00,0.00,11.00,0.00,17.35,0.00,0.00,0.00
3.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.30,0.40,3.60,0.00,0.00,0.00,5.00,9.60,9.79,9.03,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,19.29,55.88,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,81.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,10.58,11.90,18.96,0.00,1.14,79.38,75.91,6.09,6.16,0.00,81.06,85.00,0.00,1.72,0.00,0.00,11.00,0.00,16.88,0.00,0.00,0.00
4.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.30,0.40,3.60,0.00,0.00,0.00,5.00,9.60,9.72,8.99,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,19.05,54.00,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,77.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,10.35,11.71,18.96,0.00,1.14,79.39,76.11,5.91,6.09,0.00,80.28,80.00,0.00,1.72,0.00,0.00,11.00,0.00,17.00,0.00,0.00,0.00
5.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.30,0.40,3.60,0.00,0.00,0.00,5.00,9.60,10.05,8.42,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,18.42,52.64,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,71.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,9.39,10.95,18.96,0.00,1.14,82.92,77.95,6.45,6.64,0.00,76.31,75.00,0.00,1.68,0.00,0.00,11.00,0.00,16.93,0.00,0.00,0.00
6.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.30,0.40,3.60,0.00,0.00,0.00,5.00,9.60,9.57,7.82,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,17.49,50.18,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,61.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,9.43,10.76,18.96,0.00,1.14,83.41,77.47,6.45,6.56,0.00,74.73,68.00,0.00,1.68,0.00,0.00,11.00,0.00,16.27,0.00,0.00,0.00
7.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.30,0.40,3.60,0.00,0.00,0.00,5.00,9.60,9.57,7.54,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,17.12,49.17,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,53.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,9.69,10.54,18.96,0.00,1.14,80.79,77.16,6.00,5.89,0.00,72.81,61.00,0.00,1.68,0.00,0.00,11.00,0.00,16.78,0.00,0.00,0.00
8.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.30,0.40,3.60,0.00,0.00,0.00,5.00,9.60,9.96,7.26,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,16.91,48.40,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,45.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,10.05,10.94,18.95,0.00,1.14,80.40,75.97,5.96,5.78,0.00,72.01,54.00,0.00,1.64,0.00,0.00,11.00,0.00,17.26,0.00,0.00,0.00
9.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.30,0.40,3.60,0.00,0.00,0.00,5.00,9.60,9.57,6.74,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,16.68,47.80,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,37.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,10.24,11.11,18.95,0.00,1.14,72.93,71.45,4.88,4.54,0.00,71.55,48.00,0.10,1.64,0.00,0.00,11.00,0.00,16.62,0.00,0.00,0.00
10.00,0.00,0.00,0.00,0.00,0.00,7.70,4.50,10.05,2.30,0.40,3.60,0.00,0.00,0.00,5.00,9.60,10.86,7.26,0.00,11.11,3.20,3.40,17.97,17.00,7.00,10.63,0.00,0.00,16.52,46.53,2.60,28.12,0.00,18.16,0.00,14.49,0.00,0.60,7.40,7.00,7.00,0.00,30.00,9.00,9.00,3.00,10.80,0.00,8.00,1.10,10.25,11.16,18.95,0.00,1.14,73.77,70.47,4.77,4.44,0.00,71.46,44.00,0.20,1.64,0.00,0.00,11.00,0.00,15.91,0.00,0.00,0.00
