"ETAPA \ GENERADOR","MAJES","CARPAPATA","REPARTICION","PARAMONGA","HUAYCOLORO","LA JOYA","STACRUZ12","HUASAHUASI","RONCADOR","PURMACANA","NIMPERIAL","MAPLE","TACNASOLAR","PANAMERICANASOLAR","PIZARRAS","PIAS","POECHOS2","PE TALARA","PE CUPISNIQUE","ELOR","CURUMUY","POECHOS1","CANCHAYLLO","CHANCAY","RUCUY","RUNATULLOII","RUNATULLOIII","LAGRINGAV","MOQUEGUASOLAR","PQEEOLICOMARCONA","PQEEOLICO3HERMANAS","YANAPAMPA","TABLAZO","POTRERO","CH MARANON","CS RUBI","YARUCAYA","INTIPAMPA","CHHER1","CHANGELI","CHANGELII","CHANGELIII","CTB DONA CATALINA","WAYRAI","CHZANA","8AGOSTO","EL CARMEN","CT CANA BRAVA","CT SAN JACINTO","CH MANTA","CTB CALLAO","HUAMBOS","DUNA","CT TALLANCA","CSF YARUCAYA","TUPURI","CE PUNTA LOMITASBL1","CE PUNTA LOMITASBL2","PTALOMITASEXPBL1","PTALOMITASEXPBL2","CSCLEMESI","PE SAN JUAN","WAYRAEXP","CS CARHUAQUERO","CH HUALLIN","CS MATARANI","CS SAN MARTIN","CTAGROOLMOS","CSSUNNY","CASAGRANDE","CSCOENERGY","CSEXPANSIONINTIPAMPA","CSSUNNYEXP"
1.00,0.00,23.50,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,3.33,4.08,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.18,17.25,3.20,25.10,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,11.14,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,19.00,0.00,0.00,7.32,8.04,0.89,0.39,0.00,20.50,7.07,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
2.00,0.00,23.56,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,3.68,3.29,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.35,17.86,3.20,25.10,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,9.39,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.18,0.29,19.00,0.00,0.00,7.32,8.04,0.89,0.39,0.00,21.54,3.89,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
3.00,0.00,23.45,0.00,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.00,0.00,17.49,0.00,8.40,3.87,2.70,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.00,6.50,18.32,3.20,25.00,19.44,18.46,0.00,17.88,0.00,0.00,19.44,19.44,19.44,2.40,9.83,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.00,19.00,0.00,0.00,17.32,8.04,0.89,0.39,0.00,22.49,14.27,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,0.00,0.00
4.00,0.00,23.50,0.12,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,0.49,0.07,17.49,0.00,8.40,3.58,2.71,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.05,6.60,18.38,3.20,25.00,19.44,18.46,0.00,17.88,1.97,0.00,19.44,19.44,19.44,2.40,21.43,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.00,0.00,18.90,0.00,0.00,7.32,8.04,0.89,0.39,0.00,33.16,5.35,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.00,2.50,0.00
5.00,0.00,23.57,1.13,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,1.84,0.57,17.49,0.00,8.40,3.26,2.78,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,0.52,6.63,18.28,3.20,24.90,19.44,18.46,0.00,17.88,3.94,0.00,19.44,19.44,19.44,2.40,15.12,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,18.90,0.02,0.00,9.30,11.19,1.05,0.39,0.00,33.62,7.68,0.00,2.00,0.00,0.00,11.00,0.00,22.00,0.01,5.00,0.00
6.00,0.03,23.52,2.06,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,2.65,1.59,17.49,0.00,8.40,2.82,3.05,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,1.73,6.47,17.72,3.20,24.90,19.44,18.46,0.00,17.88,10.96,0.00,19.44,19.44,19.44,2.40,14.66,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,18.90,0.04,0.00,9.30,11.19,1.05,0.39,0.00,33.94,7.58,0.00,2.00,0.00,55.10,11.00,50.00,22.00,0.04,13.91,23.33
7.00,0.52,23.47,3.08,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,4.19,3.37,17.49,0.00,8.40,2.50,3.18,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,3.78,6.44,18.04,3.20,25.00,19.44,18.46,0.00,17.88,17.97,0.00,19.44,19.44,19.44,2.40,16.01,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,18.90,0.05,0.00,13.46,15.51,1.62,0.73,0.00,34.57,8.00,0.00,2.00,0.00,93.80,11.00,82.50,22.00,0.08,22.82,60.50
8.00,2.26,23.32,4.35,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,7.23,4.76,17.49,0.00,8.40,2.55,2.93,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,5.35,6.82,21.03,3.20,25.00,19.44,18.46,18.90,17.88,20.57,0.00,19.44,19.44,19.44,2.40,15.42,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,18.90,0.08,0.00,13.46,15.51,1.62,0.73,17.50,36.33,8.02,0.00,2.00,24.50,97.60,11.00,128.30,22.00,0.12,26.12,93.04
9.00,4.69,23.49,5.93,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,10.79,5.41,17.49,0.00,8.40,2.58,2.91,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,6.30,7.33,24.02,3.20,24.90,19.44,18.46,38.40,17.88,23.16,0.00,19.44,19.44,19.44,2.40,14.87,12.83,19.44,8.20,10.80,8.15,17.49,2.40,0.68,0.71,18.90,0.37,0.00,13.46,15.51,1.62,0.73,27.00,38.47,7.25,0.10,2.00,45.40,156.00,11.00,146.70,22.00,0.17,29.41,96.41
10.00,7.27,23.50,7.52,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,13.20,6.59,17.49,0.00,8.40,2.56,3.56,8.00,11.47,15.16,4.00,19.24,18.46,19.44,19.44,0.00,7.60,8.28,27.00,3.20,24.90,19.44,18.46,62.60,17.88,24.40,0.00,19.44,19.44,19.44,2.40,12.82,12.83,19.44,8.20,10.00,8.15,17.49,2.40,0.68,0.71,18.90,0.50,0.00,13.46,15.51,1.62,0.73,45.50,41.19,7.35,0.20,2.00,54.20,198.80,11.00,205.40,22.00,0.21,30.99,98.45
11.00,10.57,23.53,9.03,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,14.22,8.22,17.49,0.00,8.40,2.62,4.29,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,9.07,9.11,30.61,3.20,24.90,19.44,18.46,73.40,17.88,25.64,0.00,19.44,19.44,19.44,2.40,11.82,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,18.90,0.62,0.00,11.08,11.72,1.42,0.73,53.30,44.28,7.61,0.20,2.00,71.70,201.90,11.00,182.60,22.00,0.25,32.56,100.02
12.00,13.34,23.70,10.31,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,14.78,9.66,17.49,0.00,8.40,2.92,5.26,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,9.97,9.60,36.12,3.20,24.90,19.44,18.46,82.00,17.88,22.28,0.00,19.44,19.44,19.44,2.40,14.01,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,18.90,0.70,0.00,21.08,11.72,1.42,0.73,60.00,48.18,8.37,0.30,2.00,75.50,237.90,11.00,212.80,22.00,0.28,28.29,101.54
13.00,15.37,23.46,11.06,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.31,10.49,17.49,0.00,8.40,3.14,6.68,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,10.40,10.26,41.18,3.20,24.70,19.44,18.46,86.00,17.88,18.91,0.00,19.44,19.44,19.44,2.40,17.36,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,18.90,0.76,0.00,20.05,21.28,2.49,1.15,63.40,51.61,10.01,0.30,2.00,76.60,238.20,11.00,199.50,22.00,0.30,24.02,103.55
14.00,16.99,23.44,10.90,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.74,11.26,17.49,0.00,8.40,3.08,9.48,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,10.48,11.40,44.88,3.20,24.60,19.44,18.46,83.90,17.88,16.87,0.00,19.44,19.44,19.44,2.40,24.16,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,18.90,0.78,0.00,20.05,21.28,2.49,1.15,62.60,53.54,14.30,0.30,2.00,75.50,236.50,11.00,200.30,22.00,0.31,21.42,103.87
15.00,17.79,23.72,8.91,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.63,12.20,17.49,0.00,8.40,3.10,12.69,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,9.48,12.37,48.09,3.20,24.50,19.44,18.46,66.70,17.88,14.82,0.00,19.44,19.44,19.44,2.40,35.00,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,18.90,0.77,0.00,29.43,30.82,3.11,1.64,50.60,55.65,23.00,0.40,2.00,70.00,236.10,11.00,205.60,22.00,0.32,18.82,104.20
16.00,17.96,23.50,7.78,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,15.50,12.55,17.49,0.00,8.40,3.37,17.15,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,8.77,12.79,49.77,3.20,24.40,19.44,18.46,49.00,17.88,12.53,0.00,19.44,19.44,19.44,2.40,52.00,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,18.90,0.78,0.00,29.43,30.82,3.11,1.64,41.50,58.64,35.00,0.40,2.00,65.70,224.10,11.00,226.60,22.00,0.32,15.91,104.83
17.00,17.67,23.56,7.65,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,14.45,12.40,17.49,0.00,8.40,3.78,20.76,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,8.53,13.26,51.96,3.20,24.30,19.44,18.46,45.40,17.88,10.23,0.60,19.44,19.44,19.44,2.40,48.23,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,19.00,0.77,0.00,38.33,42.09,4.73,2.24,37.90,61.24,39.62,0.40,2.00,61.30,220.80,11.00,187.20,22.00,0.32,12.99,104.75
18.00,17.33,23.47,7.70,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,12.78,11.87,17.49,0.00,8.40,4.60,21.79,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,8.01,13.88,55.65,3.20,24.10,19.44,18.46,40.40,17.88,9.56,0.60,19.44,19.44,19.44,2.40,54.99,12.83,19.44,8.20,10.00,8.15,17.49,2.40,1.66,1.36,19.00,0.77,0.00,38.33,42.09,4.73,2.24,34.80,62.55,50.64,0.40,2.00,52.10,219.80,11.00,203.50,22.00,0.31,12.13,105.46
19.00,16.79,23.51,7.92,14.00,4.20,7.10,12.24,19.14,3.60,0.40,3.40,18.00,12.44,10.95,17.49,0.00,8.40,5.09,23.13,8.00,11.47,15.16,4.00,18.95,18.95,19.44,19.44,0.00,6.70,14.40,58.50,3.20,24.30,19.44,18.46,35.20,17.88,8.88,0.60,19.44,19.44,19.44,2.40,63.53,12.83,19.44,8.20,10.80,8.15,17.49,2.40,1.66,1.36,19.00,0.77,0.00,43.51,50.23,5.17,2.24,32.10,62.99,66.08,0.30,2.00,39.70,200.00,11.00,192.30,22.00,0.30,11.28,104.87
